,Blue,Green,Red,Blue : Green,Green : Red,Blue : Red,Blue * Green : Red,Green * Red : Blue,Blue * Red : Green
78,138,197,117,0.700507614213198,1.6837606837606838,1.1794871794871795,0.42735042735042733,0.06521739130434782,0.09137055837563451
79,132,197,115,0.6700507614213198,1.7130434782608697,1.1478260869565218,1.2869565217391303,0.9621212121212122,0.38578680203045684
80,125,190,107,0.6578947368421053,1.7757009345794392,1.1682242990654206,1.8504672897196262,0.848,0.33157894736842103
81,132,197,115,0.6700507614213198,1.7130434782608697,1.1478260869565218,1.2869565217391303,0.9621212121212122,0.38578680203045684
82,136,203,120,0.6699507389162561,1.6916666666666667,1.1333333333333333,1.8,0.29411764705882354,0.9458128078817734
83,133,198,117,0.6717171717171717,1.6923076923076923,1.1367521367521367,1.8974358974358974,0.9473684210526315,1.0151515151515151
84,126,192,111,0.65625,1.7297297297297298,1.135135135135135,1.1531531531531531,0.5079365079365079,0.84375
85,126,192,111,0.65625,1.7297297297297298,1.135135135135135,1.1531531531531531,0.5079365079365079,0.84375
86,120,186,105,0.6451612903225806,1.7714285714285714,1.1428571428571428,0.45714285714285713,0.6166666666666667,0.3010752688172043
87,128,194,113,0.6597938144329897,1.7168141592920354,1.1327433628318584,0.0,1.265625,0.6597938144329897
88,130,197,115,0.6598984771573604,1.7130434782608697,1.1304347826086956,0.08695652173913043,0.9769230769230769,0.5177664974619289
89,129,196,114,0.6581632653061225,1.719298245614035,1.131578947368421,1.719298245614035,0.5581395348837209,0.5816326530612245
90,126,190,111,0.6631578947368421,1.7117117117117118,1.135135135135135,1.1891891891891893,0.7777777777777778,0.8526315789473684
91,133,199,120,0.6683417085427136,1.6583333333333334,1.1083333333333334,0.825,0.5413533834586466,0.44221105527638194
92,139,201,120,0.6915422885572139,1.675,1.1583333333333334,0.2916666666666667,0.4028776978417266,0.19900497512437812
93,140,205,124,0.6829268292682927,1.653225806451613,1.1290322580645162,0.22580645161290322,0.5428571428571428,1.0146341463414634
94,124,189,106,0.656084656084656,1.7830188679245282,1.169811320754717,1.320754716981132,0.532258064516129,0.4656084656084656
95,143,204,124,0.7009803921568627,1.6451612903225807,1.153225806451613,1.967741935483871,1.4545454545454546,0.3333333333333333
96,132,194,111,0.6804123711340206,1.7477477477477477,1.1891891891891893,0.07207207207207207,0.22727272727272727,0.30927835051546393
97,139,196,115,0.7091836734693877,1.7043478260869565,1.208695652173913,0.9391304347826087,0.08633093525179857,0.576530612244898
98,129,186,108,0.6935483870967742,1.7222222222222223,1.1944444444444444,1.7222222222222223,0.9302325581395349,0.5806451612903226
99,144,196,120,0.7346938775510204,1.6333333333333333,1.2,0.5333333333333333,1.5555555555555556,0.6530612244897959
100,134,188,110,0.7127659574468085,1.709090909090909,1.2181818181818183,0.9454545454545454,1.492537313432836,0.7872340425531915
101,133,187,109,0.7112299465240641,1.7155963302752293,1.2201834862385321,0.3577981651376147,1.1954887218045114,0.8609625668449198
102,141,198,118,0.7121212121212122,1.6779661016949152,1.194915254237288,0.11864406779661017,0.48226950354609927,1.2828282828282829
103,136,194,113,0.7010309278350515,1.7168141592920354,1.2035398230088497,0.1415929203539823,1.1911764705882353,0.041237113402061855
104,137,196,115,0.6989795918367347,1.7043478260869565,1.191304347826087,1.982608695652174,0.08759124087591241,0.7091836734693877
105,144,199,119,0.7236180904522613,1.6722689075630253,1.2100840336134453,2.0168067226890756,0.8958333333333334,1.2060301507537687
106,142,199,119,0.7135678391959799,1.6722689075630253,1.1932773109243697,0.8235294117647058,0.9084507042253521,0.010050251256281407
107,141,202,117,0.698019801980198,1.7264957264957266,1.205128205128205,0.5641025641025641,0.5815602836879432,0.5594059405940595
108,141,202,117,0.698019801980198,1.7264957264957266,1.205128205128205,0.5641025641025641,0.5815602836879432,0.5594059405940595
109,145,205,120,0.7073170731707317,1.7083333333333333,1.2083333333333333,0.24166666666666667,0.16551724137931034,1.2097560975609756
110,140,201,115,0.6965174129353234,1.7478260869565216,1.2173913043478262,2.0521739130434784,0.5357142857142857,1.1343283582089552
111,131,196,111,0.6683673469387755,1.7657657657657657,1.1801801801801801,0.6846846846846847,1.9236641221374047,1.0459183673469388
112,145,208,121,0.6971153846153846,1.71900826446281,1.1983471074380165,1.71900826446281,0.5517241379310345,0.6586538461538461
113,133,199,113,0.6683417085427136,1.761061946902655,1.176991150442478,0.8761061946902655,1.6165413533834587,0.9095477386934674
114,135,198,120,0.6818181818181818,1.65,1.125,0.8833333333333333,1.5407407407407407,0.36363636363636365
115,140,204,125,0.6862745098039216,1.632,1.12,1.152,1.1142857142857143,0.45098039215686275
116,128,191,113,0.6701570680628273,1.6902654867256637,1.1327433628318584,1.1327433628318584,0.6171875,0.6701570680628273
117,119,184,103,0.6467391304347826,1.7864077669902914,1.1553398058252426,1.3203883495145632,0.06722689075630252,1.2228260869565217
118,130,194,113,0.6701030927835051,1.7168141592920354,1.1504424778761062,1.168141592920354,1.2461538461538462,0.5051546391752577
119,126,190,113,0.6631578947368421,1.6814159292035398,1.1150442477876106,1.168141592920354,1.7619047619047619,0.8315789473684211
120,110,173,97,0.6358381502890174,1.7835051546391754,1.134020618556701,0.8865979381443299,1.2818181818181817,1.0057803468208093
121,134,195,121,0.6871794871794872,1.6115702479338843,1.1074380165289257,0.1487603305785124,0.3208955223880597,0.441025641025641
122,115,181,104,0.6353591160220995,1.7403846153846154,1.1057692307692308,0.7596153846153846,1.182608695652174,1.0165745856353592
123,119,180,104,0.6611111111111111,1.7307692307692308,1.1442307692307692,1.6538461538461537,0.2689075630252101,0.4888888888888889
124,128,191,114,0.6701570680628273,1.6754385964912282,1.1228070175438596,1.1228070175438596,0.109375,0.0
125,126,191,114,0.6596858638743456,1.6754385964912282,1.105263157894737,0.017543859649122806,0.1111111111111111,0.14659685863874344
126,131,194,118,0.6752577319587629,1.6440677966101696,1.1101694915254237,0.5932203389830508,0.8244274809160306,0.5051546391752577
127,123,190,109,0.6473684210526316,1.7431192660550459,1.128440366972477,0.6788990825688074,1.8699186991869918,0.5
128,129,192,114,0.671875,1.6842105263157894,1.131578947368421,1.6842105263157894,0.9922480620155039,0.59375
129,123,187,108,0.6577540106951871,1.7314814814814814,1.1388888888888888,2.009259259259259,1.853658536585366,1.2192513368983957
130,130,193,117,0.6735751295336787,1.6495726495726495,1.1111111111111112,0.017094017094017096,0.4076923076923077,0.5492227979274611
131,124,190,113,0.6526315789473685,1.6814159292035398,1.0973451327433628,0.07079646017699115,1.7903225806451613,0.9894736842105263
132,135,198,120,0.6818181818181818,1.65,1.125,0.8833333333333333,1.5407407407407407,0.36363636363636365
133,127,193,114,0.6580310880829016,1.6929824561403508,1.1140350877192982,1.6754385964912282,1.905511811023622,0.7357512953367875
134,143,203,124,0.7044334975369458,1.6370967741935485,1.153225806451613,0.8145161290322581,0.5874125874125874,0.33497536945812806
135,133,198,117,0.6717171717171717,1.6923076923076923,1.1367521367521367,1.8974358974358974,0.9473684210526315,1.0151515151515151
136,134,196,117,0.6836734693877551,1.6752136752136753,1.1452991452991452,1.2991452991452992,1.1044776119402986,0.3163265306122449
137,136,199,121,0.6834170854271356,1.6446280991735538,1.1239669421487604,1.5206611570247934,0.11029411764705882,0.36180904522613067
138,122,185,107,0.6594594594594595,1.7289719626168225,1.1401869158878504,0.3925233644859813,0.680327868852459,1.372972972972973
139,134,193,115,0.694300518134715,1.6782608695652175,1.1652173913043478,0.05217391304347826,1.335820895522388,0.25906735751295334
140,139,203,124,0.6847290640394089,1.6370967741935485,1.1209677419354838,0.4596774193548387,0.60431654676259,0.41379310344827586
141,142,201,125,0.7064676616915423,1.608,1.136,1.008,0.2605633802816901,0.42786069651741293
142,141,202,126,0.698019801980198,1.6031746031746033,1.119047619047619,0.5238095238095238,0.7659574468085106,0.504950495049505
143,128,184,109,0.6956521739130435,1.688073394495413,1.1743119266055047,0.0,0.6875,0.6956521739130435
144,129,190,111,0.6789473684210526,1.7117117117117118,1.162162162162162,1.7117117117117118,0.7596899224806202,1.2578947368421052
145,134,195,119,0.6871794871794872,1.638655462184874,1.1260504201680672,0.15126050420168066,1.2313432835820894,0.37948717948717947
146,127,188,112,0.675531914893617,1.6785714285714286,1.1339285714285714,0.6071428571428571,0.5039370078740157,0.7659574468085106
147,137,198,120,0.6919191919191919,1.65,1.1416666666666666,2.05,1.5182481751824817,0.2828282828282828
148,145,203,127,0.7142857142857143,1.5984251968503937,1.141732283464567,1.9763779527559056,1.2482758620689656,1.1773399014778325
149,148,209,133,0.7081339712918661,1.5714285714285714,1.112781954887218,1.593984962406015,1.0067567567567568,1.0909090909090908
150,133,195,116,0.6820512820512821,1.6810344827586208,1.146551724137931,0.6810344827586207,0.6917293233082706,0.3487179487179487
151,141,200,122,0.705,1.639344262295082,1.1557377049180328,0.32786885245901637,0.5673758865248227,0.25
152,139,200,122,0.695,1.639344262295082,1.139344262295082,1.2459016393442623,0.5755395683453237,0.31
153,146,207,129,0.7053140096618358,1.6046511627906976,1.1317829457364341,0.10852713178294573,0.541095890410959,0.7053140096618358
154,138,202,123,0.6831683168316832,1.6422764227642277,1.1219512195121952,1.853658536585366,0.10144927536231885,0.38613861386138615
