,Blue,Green,Red,Blue : Green,Green : Red,Blue : Red,Blue * Green : Red,Green * Red : Blue,Blue * Red : Green
75,104,87,229,1.1954022988505748,0.3799126637554585,0.45414847161572053,0.38427947598253276,2.0288461538461537,0.09195402298850575
76,108,90,230,1.2,0.391304347826087,0.46956521739130436,1.0782608695652174,2.037037037037037,0.08888888888888889
77,106,88,227,1.2045454545454546,0.3876651982378855,0.4669603524229075,0.4933920704845815,0.07547169811320754,2.8863636363636362
78,112,94,233,1.1914893617021276,0.4034334763948498,0.48068669527896996,0.13733905579399142,1.2678571428571428,2.5531914893617023
79,113,97,237,1.1649484536082475,0.4092827004219409,0.4767932489451477,0.8818565400843882,1.8141592920353982,1.6185567010309279
80,110,94,233,1.1702127659574468,0.4034334763948498,0.4721030042918455,0.4291845493562232,1.290909090909091,0.3191489361702128
81,114,96,234,1.1875,0.41025641025641024,0.48717948717948717,0.8205128205128205,1.6842105263157894,0.5416666666666666
82,111,95,233,1.168421052631579,0.40772532188841204,0.47639484978540775,0.21030042918454936,1.072072072072072,0.07368421052631578
83,113,96,231,1.1770833333333333,0.4155844155844156,0.48917748917748916,0.4155844155844156,1.415929203539823,2.5729166666666665
84,111,93,230,1.1935483870967742,0.4043478260869565,0.4826086956521739,0.36086956521739133,1.2792792792792793,2.0
85,111,95,233,1.168421052631579,0.40772532188841204,0.47639484978540775,0.21030042918454936,1.072072072072072,0.07368421052631578
86,114,99,236,1.1515151515151516,0.4194915254237288,0.4830508474576271,0.09322033898305085,0.5964912280701754,0.24242424242424243
87,112,94,232,1.1914893617021276,0.4051724137931034,0.4827586206896552,0.13793103448275862,0.42857142857142855,1.3617021276595744
88,112,97,234,1.1546391752577319,0.41452991452991456,0.47863247863247865,0.47863247863247865,1.5178571428571428,0.9896907216494846
89,118,102,241,1.1568627450980393,0.42323651452282157,0.4896265560165975,0.016597510373443983,0.05084745762711865,0.21568627450980393
90,114,99,236,1.1515151515151516,0.4194915254237288,0.4830508474576271,0.09322033898305085,0.5964912280701754,0.24242424242424243
91,116,99,236,1.1717171717171717,0.4194915254237288,0.4915254237288136,0.9322033898305084,0.5862068965517241,2.4242424242424243
92,118,102,240,1.1568627450980393,0.425,0.49166666666666664,0.016666666666666666,1.3559322033898304,1.5686274509803921
93,107,89,227,1.202247191011236,0.3920704845814978,0.4713656387665198,0.22466960352422907,2.196261682242991,2.5280898876404496
94,113,98,235,1.153061224489796,0.41702127659574467,0.4808510638297872,0.28085106382978725,2.1769911504424777,1.9081632653061225
95,115,98,235,1.1734693877551021,0.41702127659574467,0.48936170212765956,0.02553191489361702,2.139130434782609,1.4795918367346939
96,112,97,232,1.1546391752577319,0.41810344827586204,0.4827586206896552,0.4827586206896552,2.0714285714285716,1.3195876288659794
97,114,99,236,1.1515151515151516,0.4194915254237288,0.4830508474576271,0.09322033898305085,0.5964912280701754,0.24242424242424243
98,108,94,229,1.148936170212766,0.4104803493449782,0.47161572052401746,0.7336244541484717,0.2037037037037037,1.6595744680851063
99,115,100,237,1.15,0.4219409282700422,0.48523206751054854,0.9957805907172996,1.2869565217391303,1.19
100,111,95,233,1.168421052631579,0.40772532188841204,0.47639484978540775,0.21030042918454936,1.072072072072072,0.07368421052631578
101,112,94,232,1.1914893617021276,0.4051724137931034,0.4827586206896552,0.13793103448275862,0.42857142857142855,1.3617021276595744
102,125,110,245,1.1363636363636365,0.4489795918367347,0.5102040816326531,0.7428571428571429,0.56,1.4636363636363636
103,110,94,232,1.1702127659574468,0.4051724137931034,0.47413793103448276,0.43103448275862066,0.43636363636363634,1.872340425531915
104,107,95,232,1.1263157894736842,0.40948275862068967,0.46120689655172414,0.7801724137931034,0.22429906542056074,2.610526315789474
105,110,94,232,1.1702127659574468,0.4051724137931034,0.47413793103448276,0.43103448275862066,0.43636363636363634,1.872340425531915
106,111,96,231,1.15625,0.4155844155844156,0.4805194805194805,0.6926406926406926,1.4414414414414414,0.4270833333333333
107,117,102,237,1.1470588235294117,0.43037974683544306,0.4936708860759494,0.6666666666666666,0.9401709401709402,0.7941176470588235
108,115,101,236,1.1386138613861385,0.4279661016949153,0.4872881355932203,0.4025423728813559,0.24347826086956523,0.039603960396039604
109,110,94,232,1.1702127659574468,0.4051724137931034,0.47413793103448276,0.43103448275862066,0.43636363636363634,1.872340425531915
110,104,89,224,1.1685393258426966,0.39732142857142855,0.4642857142857143,0.17857142857142858,2.1538461538461537,0.0
111,108,94,229,1.148936170212766,0.4104803493449782,0.47161572052401746,0.7336244541484717,0.2037037037037037,1.6595744680851063
